SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H]1O)C1=CC=CC=C1	UALIB-2537	149c	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	NQODAVTYABSMPC-RCQJKQRMSA-N
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O)[C@H]1O)C1=CC=CC=C1	UALIB-2538	149d	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VVSWDMJYIDBTMV-UQPQVDFHSA-N
CC(C)[Si](OC\C=C/CO)(C(C)C)C(C)C	UALIB-2539	149e	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	YHGJZZMKZFBVOF-FPLPWBNLSA-N
CC(=C)COCCCO	UALIB-2540	149f	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	QTZQWDQHGJHHON-UHFFFAOYSA-N
OCCCOC(=O)C1=CC=CC=C1	UALIB-2541	149g	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	BZISNWGGPWSXTK-UHFFFAOYSA-N
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](OC(C)=O)[C@H]1O)C1=CC=CC=C1	UALIB-2542	149h(I)	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	GLXUXOJGQXIWLX-SJJUBHFPSA-N
OC(=O)C1CCCC1	UALIB-2543	149i	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	JBDSSBMEKXHSJF-UHFFFAOYSA-N
CC(C)[Si](OCCCOCC=C)(C(C)C)C(C)C	UALIB-2544	148a	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	ILWMUYTWKDOUME-UHFFFAOYSA-N
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](OCC=C)[C@H]1OCC=C)C1=CC=CC=C1	UALIB-2545	148d	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	FMKYMGOFTWEBLP-FFDFYAMSSA-N
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](OC(C)=O)[C@H]1OCC=C)C1=CC=CC=C1	UALIB-2546	148h	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	VKJFJFQGRGCKJT-RRQVMCLOSA-N
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H]1OCC=C)C1=CC=CC=C1	UALIB-2547	148c	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	LOUJFKLEKJMHRI-GOOFPYJASA-N
CC[C@@]1(O)C[C@H]1CCO[Si](C(C)C)(C(C)C)C(C)C	UALIB-2548	158	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	GDAAHBHTBCJRHO-HZPDHXFCSA-N
CC1C[C@@H]2[C@H](C[C@@H]1O)C2(C)C	UALIB-2549	179a,b	Lee, J. [Chapter] I, Kulinkovich hydroxycyclopropanation; [Chapter] II, oxyallyl [4+3] cycloaddition approaches towards taxol. Ph.D. Thesis, The University of Alabama, 1997.	http://library.ua.edu/vwebv/holdingsInfo?bibId=882951	WHXOMZVLSNHION-UXGQUHLOSA-N
