SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
COCOC1=CC2=C(C(=O)OC(C)(C)O2)C(CC=C)=C1	UALIB-708	5-allyl-7-(methoxymethoxy)-2,2-dimethyl-4H-benzo[d][1,3]dioxin-4-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	ZPEZVUMBUOXGON-UHFFFAOYSA-N
COCOC1=CC2=C(C(=O)OC(C)(C)O2)C(CC(C)=O)=C1	UALIB-709	7-(methoxymethoxy)-2,2-dimethyl-5-(2-oxopropyl)-4H-benzo[d][1,3]dioxin-4-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	ASJLGXAYFODVDK-UHFFFAOYSA-N
COCOC1=CC2=C(C(=O)OC(C)(C)O2)C(C=C)=C1	UALIB-710	7-Methoxymethoxy-2,2-dimethyl-5-vinyl-benzo[1,3]dioxin-4-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	UMIQASJXPAZAGB-UHFFFAOYSA-N
COCO[C@H]1CC[C@H]2C\C=C\C3=CC(OCOC)=CC(O)=C3C(=O)O[C@@H](C)C[C@H]1O2	UALIB-711	7,9,16-Tris-methoxymethoxy-13-methyl-12,19-dioxa-tricyclo[13.3.1.0 (5,10)]nonadeca 3,5,7,9-tetraen-11-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	SYAMGBXPUYJWPV-CDQCOYTOSA-N
COCO[C@H]1CC[C@H]2C\C=C\C3=CC(OCOC)=CC(OCOC)=C3C(=O)O[C@@H](C)C[C@H]1O2	UALIB-712	7,9,16-Tris-methoxymethoxy-13-methyl-12,19-dioxa-tricyclo[13.3.1.0 (5,10)]nonadeca-3,5,7,9-tetraen-11-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	UCNVGGDHAYLZIZ-XQBKXDPUSA-N
COCO[C@H]1CC[C@H]2C[C@H]3O[C@@H]3C3=CC(OCOC)=CC(OCOC)=C3C(=O)O[C@@H](C)C[C@H]1O2	UALIB-713	Epoxy macrocycle	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	MRZHVIFEAYXDAB-IXAHVGERSA-N
COCO[C@H]1CC[C@H]2C[C@@H](O)CC3=CC(OCOC)=CC(OCOC)=C3C(=O)O[C@@H](C)C[C@H]1O2	UALIB-714	3-Hydroxy-7,9,16-tris-methoxymethoxy-13-methyl-12,19-dioxa-tricyclo[13.3.1.0 (5,10)]nonadeca-5,7,9-trien-11-one	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	QEHZQUJWOBOBII-NMKBPFOZSA-N
C[C@H]1C[C@H]2O[C@@H](CC[C@@H]2O)CC(=O)CC2=CC(O)=CC(O)=C2C(=O)O1	UALIB-715	ent-Pochonin J	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	IZYRYRLSUIPQLP-ZHBCMPEGSA-N
[H][C@@]1(CC=C)[C@@]2(CO2)CCCC1(C)C	UALIB-716	Epoxide	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	MONPUEZTZLGXCS-JQWIXIFHSA-N
[H][C@]1(CC=C)CC(C)(C)CC[C@]1(O)CC1=C(OC)C(OC)=C(C=C1)C(C)C	UALIB-717	Tertiary alcohol	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	XVNHUUFEQYXTFP-MBSDFSHPSA-N
[H][C@@]12CC(OC)O[C@]1(CC1=C(OC)C(OC)=C(C=C1)C(C)C)CCC(C)(C)C2	UALIB-718	Ketal	Martinez, D.S. Syntheses of C-glycoside natural products via oxocarbenium cationic intermediates. Ph.D. Thesis, The University of Alabama, 2011.	https://ir.ua.edu/handle/123456789/1063	GYBDXCLFACNAFN-BSZRCVNOSA-N
