SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CC(C)C1=C(CO)C(O)=C(C)C=C1	UALIB-1136	98f	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	VDPZVOVAEYFTOD-UHFFFAOYSA-N
OCC1=C(C=C)C=C(OCC2=CC=CC=C2)C=C1O	UALIB-1137	98h	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	OBCPQJPFROACHP-UHFFFAOYSA-N
OCC1=C(F)C=CC=C1O	UALIB-1138	98i	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	WBCNXJQLFJZDLJ-UHFFFAOYSA-N
OCC1=CC(Br)=CC=C1O	UALIB-1139	98j	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	KNKRHSVKIORZQB-UHFFFAOYSA-N
OCC1=CC=C(Cl)C=C1O	UALIB-1140	98k	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	NEPPSDXLISKMNU-UHFFFAOYSA-N
OCC1=CC(I)=CC=C1O	UALIB-1141	98l	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	NXOVQYQJPVOXBC-UHFFFAOYSA-N
OCC1=C(OCC2=CC=CC=C2)C=CC=C1O	UALIB-1142	98c	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	SVXUAJWSSNIWMF-UHFFFAOYSA-N
CC(C)(C)[Si](C)(C)OC1=C(CO)C(O)=CC=C1	UALIB-1143	98e	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	YWUPXUSCDBZJQE-UHFFFAOYSA-N
OCC1=C(OCC=C)C=CC=C1O	UALIB-1144	98g	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	ZCWMFEPNSQCQOD-UHFFFAOYSA-N
COCO[C@H]([C@H](O)C1=CC=CC=C1)C1=CC=CC=C1.COCO[C@H]([C@@H](O)C1=CC=CC=C1)C1=CC=CC=C1	UALIB-1145	106	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	BKWACIXSGZUJMD-MMXSNCJCSA-N
